filename=: 1.jpg,  aircraft number=: 14 
x-pos         , y-pos         , x-pos         , y-pos         , direction
539.002014, 220.6277, 565.5332, 175.9436, 0   
571.169250, 225.4615, 613.0100, 213.6458, 0   
462.201202, 227.6096, 488.7323, 254.1408, 1   
456.615692, 287.6539, 491.5251, 284.8611, 1   
456.615692, 402.1569, 496.0153, 401.3215, 1   
456.615692, 444.0482, 498.5070, 445.4446, 1   
574.175354, 351.7200, 619.2677, 351.7200, 0   
735.891357, 361.6619, 776.3863, 361.6619, 1   
897.871216, 297.4285, 857.3762, 296.0321, 1   
1062.64392, 173.1509, 1067.184, 220.9523, 1   
1107.76770, 217.9461, 1119.895, 182.9255, 0   
1013.07385, 372.7630, 1048.680, 372.8330, 1   
1017.95977, 403.5533, 1058.454, 404.9497, 1   
1005.39233, 432.8772, 1031.923, 452.4265, 1   
575.307861, 717.7384, 619.9919, 720.5311, 0   
451.030182, 735.8913, 483.9907, 736.5076, 1   
1015.16699, 717.7384, 1062.643, 719.1348, 1   
818.277649, 835.0342, 802.6430, 870.2815, 0   
862.961792, 805.7102, 897.8712, 825.2595, 0   
1138.04834, 798.7283, 1184.128, 825.2595, 0   
739.513855, 725.9861, 768.0080, 724.7203, 1   
1149.21936, 284.8611, 1189.714, 284.8611, 0   
896.474854, 439.8591, 879.7183, 462.2012, 1   
920.213257, 467.7867, 938.3662, 441.2555, 1   
1013.07385, 336.6892, 1047.283, 337.9235, 1   
33.067692 , 862.7661, 43.58923, 909.3615, 1   
1038.90539, 304.4104, 1008.185, 303.0140, 0   
1177.14685, 377.0221, 1143.633, 377.0221, 1   


filename=: 138.jpg,  aircraft number=: 39 
x-pos         , y-pos         , x-pos         , y-pos         , direction
118.692154, 363.0583, 156.3943, 361.6619, 1   
270.553833, 416.3522, 319.7706, 407.7424, 0   
248.555328, 319.7706, 287.6539, 319.7706, 0   
241.995377, 222.4553, 286.2575, 222.0241, 0   
406.346069, 326.7525, 455.2193, 326.7525, 1   
407.742462, 413.3279, 449.4199, 411.8430, 1   
515.263611, 142.4305, 487.3360, 192.7001, 1   
519.452698, 196.8893, 566.9295, 178.7364, 0   
529.227356, 233.1951, 568.3259, 231.7987, 0   
365.851105, 726.1166, 372.8330, 763.8189, 1   
403.553314, 703.7746, 442.6519, 705.1710, 1   
529.227356, 723.3239, 569.6661, 739.5138, 0   
695.924622, 742.5200, 730.3058, 734.4949, 1   
692.603638, 795.9356, 727.5130, 784.7645, 1   
816.881287, 730.3058, 856.7538, 744.0230, 0   
925.798828, 744.2695, 925.8953, 781.5999, 1   
1006.78875, 833.6378, 1026.338, 798.7283, 1   
1073.81494, 800.1247, 1095.743, 834.2077, 0   
1265.11877, 811.2957, 1265.118, 848.9979, 1   
1262.58459, 747.0292, 1263.722, 707.9638, 0   
1265.11877, 370.0402, 1267.093, 404.3276, 1   
1268.59692, 290.0938, 1267.911, 247.1589, 0   
1253.94775, 97.74648, 1266.515, 141.0342, 1   
1101.74243, 191.3038, 1131.066, 168.9617, 0   
963.501038, 199.6820, 993.5338, 217.9461, 1   
957.915527, 337.9235, 998.4104, 337.9235, 1   
962.104614, 372.8330, 1002.599, 372.8330, 1   
948.140869, 397.9678, 978.5030, 419.3584, 1   
914.627747, 404.9497, 914.6277, 435.6700, 1   
868.778442, 435.8923, 882.3061, 404.3276, 0   
851.790771, 399.3641, 832.2414, 427.2917, 1   
689.810852, 411.9315, 731.7022, 411.9315, 1   
687.018127, 328.1488, 724.7203, 326.7525, 1   
805.710266, 298.8249, 837.8269, 298.8249, 0   
810.158447, 228.4676, 846.2323, 226.9646, 0   
689.810852, 194.0965, 728.9923, 222.4553, 1   
1161.78674, 431.4808, 1161.786, 399.3641, 0   
829.448669, 68.42253, 801.5211, 68.42253, 0   
368.643860, 69.81891, 336.5271, 68.42253, 0   


filename=: 139.jpg,  aircraft number=: 9 
x-pos         , y-pos         , x-pos         , y-pos         , direction
421.706238, 85.17907, 476.1649, 83.78270, 1   
1041.69824, 217.8350, 1083.589, 219.2313, 0   
1037.50903, 297.4285, 1075.211, 296.0321, 0   
896.474854, 367.2474, 951.4476, 365.2476, 1   
899.267639, 432.8772, 946.9384, 435.8923, 1   
1037.12304, 429.8800, 1082.193, 428.6881, 0   
1038.90539, 794.5392, 1071.022, 825.2595, 0   
349.094574, 710.7565, 398.3153, 716.9677, 1   
495.714294, 802.9174, 539.6046, 831.2015, 0   


filename=: 140.jpg,  aircraft number=: 20 
x-pos         , y-pos         , x-pos         , y-pos         , direction
471.975861, 266.7082, 470.5794, 297.4285, 1   
504.092560, 384.0040, 502.6961, 421.7062, 0   
462.947693, 402.8246, 465.9538, 375.7692, 1   
322.563385, 336.5271, 339.3199, 349.0945, 1   
293.239441, 343.5090, 308.5996, 329.5452, 1   
307.203217, 513.8671, 328.1488, 559.9476, 1   
340.716309, 508.2817, 363.0583, 540.3983, 0   
323.959747, 628.3702, 385.4003, 597.6499, 1   
371.436615, 678.6398, 413.3279, 653.5050, 0   
396.571442, 723.3239, 439.8591, 709.3601, 0   
667.468811, 603.2354, 695.3963, 586.4788, 0   
662.856934, 482.4877, 709.3601, 467.7867, 0   
668.865173, 423.1026, 714.9456, 411.9315, 0   
766.611694, 180.1327, 765.2152, 230.4024, 1   
832.704590, 245.0015, 835.0342, 177.3400, 0   
936.969849, 189.9074, 896.4748, 248.5553, 1   
983.050293, 233.1951, 1017.959, 196.8893, 0   
980.257568, 316.9778, 1054.265, 309.9959, 0   
948.441528, 383.2846, 1023.545, 365.8511, 1   
1064.04028, 558.5513, 1132.462, 523.6418, 0   


filename=: 141.jpg,  aircraft number=: 24 
x-pos         , y-pos         , x-pos         , y-pos         , direction
336.689240, 220.9523, 336.6892, 255.5230, 0   
625.279968, 204.4184, 619.2677, 263.0384, 0   
761.026184, 248.5553, 759.6297, 216.4386, 1   
835.034241, 65.62977, 834.2077, 97.69999, 1   
903.456726, 62.83702, 904.8531, 111.7102, 1   
896.474854, 202.4748, 895.8338, 261.5353, 0   
969.484619, 261.5353, 964.9754, 210.4307, 0   
1059.85107, 57.25151, 1062.643, 110.3138, 1   
1178.54321, 103.3319, 1193.903, 65.62977, 0   
1217.64184, 100.5392, 1251.154, 86.57545, 0   
1234.39843, 205.2676, 1241.380, 235.9879, 0   
388.193176, 580.8933, 410.5352, 625.5774, 1   
530.623718, 720.5311, 587.8752, 702.3782, 0   
441.255524, 900.6640, 484.5432, 899.2676, 1   
675.847107, 874.1328, 670.2615, 945.3480, 1   
825.259583, 935.5734, 823.8631, 875.5291, 0   
865.754517, 839.2233, 920.2132, 864.3581, 1   
870.281555, 765.0661, 924.3922, 787.6123, 0   
910.438660, 698.1891, 966.2937, 720.5311, 1   
927.195190, 625.5774, 967.9815, 671.8753, 1   
1026.33801, 631.1629, 1041.698, 565.5332, 0   
1108.72436, 652.1086, 1171.561, 646.5231, 0   
1040.30175, 819.6740, 1098.749, 838.7169, 0   
1007.06152, 897.3369, 1076.203, 910.8646, 0   


filename=: 142.jpg,  aircraft number=: 52 
x-pos         , y-pos         , x-pos         , y-pos         , direction
83.782700 , 347.6981, 134.0523, 342.1126, 1   
82.386322 , 481.7505, 129.8631, 480.3541, 1   
230.402420, 312.7887, 277.8792, 311.3923, 1   
393.778687, 437.0664, 356.0764, 485.9396, 0   
393.806152, 677.8876, 390.7999, 725.9861, 1   
389.296906, 768.0723, 452.4261, 771.0784, 0   
411.931580, 805.7102, 408.8369, 865.7722, 0   
375.769226, 901.8461, 378.4185, 839.2233, 1   
447.916931, 838.7169, 444.0482, 902.0603, 0   
437.066406, 272.2937, 488.5000, 284.0815, 1   
453.822937, 326.7525, 481.7505, 340.7163, 1   
437.066406, 384.0040, 464.9939, 374.2293, 1   
580.893372, 399.3641, 632.5593, 400.7605, 0   
509.678070, 481.7505, 543.1911, 455.2193, 1   
745.666016, 347.6981, 790.3500, 342.1126, 1   
735.891357, 397.9678, 772.1972, 390.9859, 1   
748.532288, 464.4507, 787.5573, 413.3279, 1   
862.961792, 233.1951, 903.4567, 230.4024, 0   
850.394348, 280.6720, 900.6640, 280.6720, 0   
900.664001, 420.3098, 930.4046, 462.9476, 0   
1034.71630, 196.8893, 1096.156, 181.5291, 0   
1164.57946, 161.9798, 1212.056, 153.6016, 0   
1252.55127, 136.8450, 1304.217, 125.6740, 0   
1178.54321, 215.0422, 1214.849, 208.0603, 0   
1205.07446, 323.9597, 1265.118, 315.5814, 0   
1221.83105, 377.0221, 1255.344, 374.2293, 0   
1085.22155, 405.8307, 1119.895, 400.7605, 0   
1096.15698, 466.3903, 1143.633, 458.0120, 0   
1108.72436, 663.2796, 1111.517, 716.3420, 1   
1171.56140, 709.3601, 1170.165, 663.2796, 0   
453.929230, 671.8753, 456.9353, 733.5015, 1   
511.074463, 730.3058, 511.0744, 674.4506, 0   
568.325989, 680.0361, 569.7223, 726.1166, 1   
633.955750, 730.3058, 633.9557, 674.4506, 0   
777.782715, 675.8471, 779.1790, 721.9275, 1   
631.162964, 802.9174, 631.1629, 860.1690, 0   
480.354126, 840.6197, 480.3541, 801.5211, 1   
538.101562, 804.1461, 537.6056, 857.3762, 0   
818.277649, 855.9798, 815.4849, 795.9356, 1   
749.855164, 819.6740, 749.8551, 857.3762, 0   
876.925537, 846.2052, 875.5291, 793.1428, 1   
922.889221, 789.1153, 923.0060, 829.4486, 0   
974.672058, 826.6559, 974.6720, 790.3500, 1   
1100.34606, 788.9537, 1104.535, 842.0161, 0   
1152.85998, 843.2261, 1151.356, 787.6123, 1   
1202.28173, 788.9537, 1203.678, 823.8631, 0   
1255.06921, 834.2077, 1252.063, 784.6061, 1   
1082.19311, 896.4748, 1078.004, 938.3662, 1   
1126.87731, 941.1589, 1124.084, 907.6458, 0   
1174.35412, 896.4748, 1174.354, 938.3662, 1   
1217.64184, 890.8893, 1217.641, 936.9698, 1   
1262.32592, 890.8893, 1260.929, 931.3843, 1   


filename=: 143.jpg,  aircraft number=: 42 
x-pos         , y-pos         , x-pos         , y-pos         , direction
106.718460, 251.0138, 162.3323, 251.0138, 1   
97.746483 , 385.4003, 154.9979, 382.6076, 1   
99.203079 , 438.8984, 135.4487, 439.8591, 0   
113.106644, 516.6599, 153.6016, 515.2636, 1   
138.283081, 584.6968, 192.3938, 584.6968, 0   
411.931580, 860.1690, 410.5352, 936.9698, 0   
561.344055, 892.2857, 561.3440, 843.4124, 1   
608.820923, 886.7001, 656.2977, 839.2233, 1   
805.710266, 712.1528, 805.7102, 763.8189, 1   
768.008057, 839.2233, 770.8007, 879.7183, 0   
843.412476, 895.0784, 840.6197, 823.8631, 1   
949.944580, 870.2815, 1006.788, 832.2414, 1   
1080.79675, 650.7122, 1124.084, 649.3159, 1   
1138.04834, 717.7384, 1139.332, 759.0538, 1   
1129.67004, 830.8450, 1131.066, 879.7183, 0   
1179.93969, 871.3400, 1178.543, 832.2414, 1   
1231.60559, 829.4486, 1228.812, 861.5653, 0   
1282.12463, 865.7722, 1279.082, 829.4486, 1   
227.609665, 272.2937, 277.8792, 270.8974, 1   
258.329987, 301.6177, 297.6092, 302.1184, 0   
272.056915, 348.7138, 312.6399, 350.2169, 1   
272.056915, 413.3461, 308.5996, 410.5352, 1   
249.951706, 512.4708, 299.1123, 512.5492, 1   
371.436615, 508.2817, 417.5171, 508.2817, 0   
411.931580, 458.0120, 371.4366, 455.2193, 0   
370.040253, 368.6438, 411.8430, 366.7507, 1   
378.418518, 272.2937, 417.5171, 270.8974, 1   
473.372223, 309.9959, 509.6780, 323.9597, 1   
477.561371, 476.1649, 505.4889, 455.2193, 1   
543.191162, 513.8671, 571.1187, 492.9215, 1   
604.631775, 469.1831, 649.3159, 511.0744, 0   
741.476868, 339.3199, 797.3319, 333.7344, 1   
742.520020, 288.5907, 780.5754, 283.4647, 1   
769.575378, 508.0400, 820.6799, 446.4138, 1   
757.550781, 435.8923, 798.1338, 429.8800, 1   
883.809204, 264.5415, 915.3738, 264.5415, 0   
877.796936, 311.1369, 913.8707, 309.6338, 0   
881.114685, 364.4547, 918.8168, 361.6619, 0   
928.591553, 460.8048, 949.5372, 488.7323, 0   
876.925537, 476.1649, 853.1871, 515.2636, 0   
1061.17224, 235.9830, 1104.535, 226.2132, 0   
1216.24548, 249.9517, 1252.551, 245.7625, 1   


filename=: 144.jpg,  aircraft number=: 29 
x-pos         , y-pos         , x-pos         , y-pos         , direction
580.893372, 649.3159, 579.4970, 713.5493, 1   
819.176941, 706.4461, 819.6740, 647.9194, 0   
823.863159, 600.4426, 855.9798, 603.2354, 1   
984.446716, 656.2977, 983.0123, 688.4092, 1   
981.509216, 735.0046, 981.5092, 769.5753, 0   
1031.11071, 763.5630, 1031.110, 728.9923, 1   
1027.73437, 698.1891, 1027.734, 661.8833, 0   
1079.40039, 656.2977, 1080.796, 703.7746, 1   
1172.40002, 697.4276, 1172.957, 653.5050, 0   
1223.22741, 650.7122, 1225.007, 694.4215, 1   
1224.62377, 727.5130, 1224.623, 763.8189, 0   
1270.09997, 763.5630, 1273.496, 734.4949, 1   
1273.10620, 703.4400, 1272.100, 663.2796, 0   
1170.16503, 733.0985, 1171.561, 762.4225, 0   
1240.03845, 471.9661, 1240.038, 530.5861, 0   
135.448700, 561.3440, 107.5211, 624.1810, 0   
93.557343 , 523.6418, 143.8269, 499.9034, 1   
150.808853, 416.1207, 192.3938, 374.2661, 0   
234.591553, 301.6177, 273.6901, 256.9335, 1   
314.185120, 382.6076, 356.0764, 336.5271, 1   
461.444611, 517.0584, 498.5070, 476.1649, 1   
365.851105, 427.2917, 409.1388, 385.4003, 1   
194.096588, 452.4265, 230.4024, 416.1207, 0   
261.122742, 520.8491, 328.1488, 499.9034, 0   
242.969818, 483.1468, 265.3118, 459.4084, 0   
420.309875, 464.9939, 448.2374, 435.6700, 1   
659.090576, 515.2636, 659.0905, 488.7323, 1   
712.152893, 516.6599, 710.7565, 485.9396, 1   
552.965820, 762.4225, 508.2817, 759.6297, 1   


filename=: 145.jpg,  aircraft number=: 41 
x-pos         , y-pos         , x-pos         , y-pos         , direction
842.016113, 375.6257, 867.1509, 402.1569, 0   
801.521118, 409.1388, 826.6559, 432.8772, 0   
754.044250, 438.4627, 797.3319, 480.3541, 0   
724.720337, 485.9396, 752.6478, 511.0744, 0   
679.390747, 520.0646, 723.3239, 558.5513, 0   
650.712280, 564.1368, 668.8651, 585.0825, 0   
590.668030, 506.8853, 611.7523, 529.0830, 1   
540.398376, 534.8128, 582.2897, 575.3078, 1   
495.714294, 579.4970, 534.8128, 619.9919, 1   
554.362183, 636.7484, 603.2354, 684.2253, 0   
601.839050, 593.4607, 647.9194, 638.1448, 0   
432.877258, 657.6941, 432.8861, 697.4276, 1   
464.993958, 625.5774, 485.9396, 646.5231, 1   
396.571442, 663.2796, 397.9678, 694.0000, 1   
361.661987, 696.7927, 358.8692, 659.0905, 0   
323.959747, 663.2796, 325.3561, 695.3963, 1   
289.050293, 695.3963, 289.0502, 660.4869, 0   
252.744461, 666.0724, 254.0200, 695.9246, 1   
181.529175, 661.8833, 183.3753, 697.4276, 1   
148.804611, 692.9184, 148.0160, 668.8651, 0   
20.945675 , 597.6499, 75.40442, 589.2716, 1   
199.682098, 411.9315, 199.9092, 443.4076, 0   
171.754532, 580.8933, 199.6820, 579.4970, 1   
238.780685, 631.1629, 269.0507, 631.2922, 0   
167.565399, 853.1871, 167.5653, 883.9074, 0   
220.627762, 888.0965, 219.2313, 855.9798, 0   
755.440674, 688.4144, 816.8812, 677.2434, 1   
777.782715, 615.8027, 829.4486, 635.3521, 1   
833.637817, 579.4970, 853.1871, 600.4426, 1   
864.358154, 525.0382, 902.0603, 569.7223, 1   
909.042236, 473.3722, 955.1227, 516.6599, 1   
942.555359, 610.2172, 999.8068, 639.5412, 0   
912.367676, 652.3353, 952.9507, 704.9430, 0   
1054.26562, 635.3521, 1114.309, 607.4245, 1   
1105.93164, 684.2253, 1146.426, 654.9014, 1   
1246.05078, 662.8569, 1302.820, 687.0181, 0   
1253.56616, 526.0769, 1266.515, 488.7323, 1   
1241.38024, 431.4808, 1260.929, 413.3279, 1   
1330.74853, 533.4165, 1365.657, 494.3179, 1   
874.132812, 716.3420, 886.7001, 687.0181, 1   
890.889343, 370.0402, 923.0060, 388.1931, 1   


filename=: 146.jpg,  aircraft number=: 32 
x-pos         , y-pos         , x-pos         , y-pos         , direction
671.657959, 108.9175, 678.6398, 171.7545, 0   
481.750519, 290.4466, 525.0382, 242.9698, 1   
509.678070, 325.3561, 543.1911, 321.1669, 1   
367.247498, 402.1569, 364.4547, 466.3903, 1   
223.420532, 601.8390, 273.6901, 600.4426, 1   
153.601608, 694.0000, 208.0603, 691.2072, 0   
94.953720 , 748.4587, 96.19692, 807.1522, 1   
254.140854, 804.3139, 255.5372, 741.4768, 0   
720.531189, 548.7766, 721.9275, 610.2172, 1   
548.776672, 751.2515, 548.7766, 804.3139, 1   
602.733826, 789.1153, 600.4426, 754.0442, 0   
643.730408, 763.8189, 644.8200, 792.1215, 1   
692.918457, 787.6123, 692.6036, 754.0442, 0   
742.873230, 754.0442, 744.2695, 783.3682, 1   
837.213867, 784.6061, 836.4306, 752.6478, 0   
883.907471, 499.9034, 939.7625, 490.1287, 1   
1064.04028, 315.5814, 1064.040, 347.6981, 0   
1033.31994, 481.7505, 1064.040, 480.3541, 1   
1100.34606, 533.4165, 1132.462, 533.4165, 0   
1033.31994, 754.0442, 1033.319, 783.3682, 1   
1085.22155, 786.1092, 1083.589, 755.4406, 0   
1008.18512, 572.5150, 1008.564, 605.7399, 1   
1046.14147, 604.2369, 1044.490, 564.1368, 0   
1117.10266, 566.9295, 1119.792, 592.2122, 1   
1152.85998, 598.2246, 1152.012, 564.1368, 0   
1186.92150, 564.1368, 1188.317, 593.4607, 1   
1225.00769, 599.7276, 1224.623, 562.7404, 0   
1260.92956, 565.5332, 1265.590, 595.2184, 1   
1300.16149, 590.7092, 1295.838, 558.5513, 0   
1326.55932, 525.0382, 1345.253, 545.6169, 1   
1358.67602, 481.7505, 1382.414, 508.2817, 1   
458.012085, 272.2937, 456.6156, 247.1589, 0   


filename=: 147.jpg,  aircraft number=: 15 
x-pos         , y-pos         , x-pos         , y-pos         , direction
325.356140, 251.3480, 325.3561, 290.4466, 0   
375.769226, 288.5907, 375.6257, 252.7444, 1   
104.728371, 416.1207, 103.3319, 488.7323, 0   
201.078476, 516.6599, 199.6820, 452.4265, 1   
301.617706, 452.4265, 300.2213, 523.6418, 0   
276.566162, 411.8430, 273.6901, 364.4547, 0   
322.563385, 368.6438, 321.6584, 408.8369, 1   
370.040253, 400.7605, 371.4366, 377.0221, 0   
628.370239, 434.2736, 629.7666, 509.6780, 0   
867.150940, 435.6700, 867.1509, 506.8853, 0   
1270.70422, 742.8732, 1270.704, 807.1066, 1   
1358.67602, 784.7645, 1357.279, 751.2515, 0   
709.360168, 692.6036, 749.8551, 694.0000, 0   
1016.56341, 762.4225, 1014.576, 792.1215, 1   
1075.21130, 762.4225, 1075.211, 794.5392, 1   


filename=: 148.jpg,  aircraft number=: 12 
x-pos         , y-pos         , x-pos         , y-pos         , direction
784.764587, 289.0502, 829.4486, 289.0502, 0   
823.863159, 357.4728, 878.3219, 354.6800, 0   
1068.22937, 368.6438, 1167.372, 364.4547, 1   
93.557343 , 702.3782, 91.68769, 750.0354, 1   
175.943665, 745.6660, 177.3400, 707.9638, 0   
453.822937, 677.2434, 455.4323, 757.5507, 1   
583.193848, 738.0107, 582.2897, 691.2072, 0   
640.937622, 692.6036, 643.3168, 738.0107, 1   
698.930786, 739.5138, 698.1891, 699.5855, 0   
755.440674, 691.2072, 754.5446, 735.0046, 1   
817.673828, 735.0046, 815.4849, 688.4144, 0   
984.446716, 647.9194, 978.8611, 737.2877, 0   


filename=: 149.jpg,  aircraft number=: 25 
x-pos         , y-pos         , x-pos         , y-pos         , direction
430.084503, 117.2957, 483.1468, 58.64788, 1   
462.201202, 157.7907, 504.0925, 154.9979, 1   
284.861176, 258.3299, 284.8611, 332.3380, 1   
107.521126, 501.2998, 168.9617, 502.6961, 1   
20.945675 , 615.8027, 90.76458, 614.4064, 0   
148.016098, 677.2434, 148.0160, 751.2515, 1   
511.074463, 692.6036, 512.4708, 751.2515, 1   
576.704224, 735.8913, 575.3078, 695.3963, 0   
723.323975, 438.4627, 724.7203, 511.0744, 1   
629.766602, 705.1710, 629.7892, 738.0107, 1   
689.810852, 734.4949, 689.8108, 692.6036, 0   
751.251526, 692.6036, 752.6478, 730.3058, 1   
869.943665, 733.0985, 867.1509, 694.0000, 0   
928.591553, 374.2293, 992.0307, 365.2476, 1   
1150.61572, 148.0160, 1152.012, 188.5110, 0   
1114.30981, 353.2836, 1147.822, 353.2836, 1   
1202.28173, 417.5171, 1238.535, 416.3522, 0   
1084.98596, 464.9939, 1088.227, 502.0276, 1   
1126.87731, 502.6961, 1126.877, 455.2193, 0   
1216.24548, 460.8048, 1218.995, 491.5061, 1   
1262.32592, 499.9034, 1259.533, 453.8229, 0   
1305.61364, 455.2193, 1309.802, 494.3179, 1   
1353.09057, 499.9034, 1348.901, 453.8229, 0   
1114.30981, 692.6036, 1115.706, 728.9094, 1   
1178.54321, 728.9094, 1177.146, 691.2072, 0   


filename=: 150.jpg,  aircraft number=: 30 
x-pos         , y-pos         , x-pos         , y-pos         , direction
501.299805, 282.0684, 534.8128, 315.5814, 0   
568.325989, 280.6720, 607.4245, 300.2213, 1   
451.030182, 321.1669, 485.4938, 354.7261, 0   
395.175049, 363.0583, 447.9169, 416.3522, 0   
358.869232, 421.7062, 393.7786, 455.2193, 0   
301.617706, 459.4084, 356.2292, 514.0523, 0   
263.915497, 519.4526, 288.5907, 544.1138, 0   
190.890762, 447.9169, 214.9400, 473.4692, 1   
129.863174, 480.3541, 180.1327, 530.6237, 1   
206.663986, 557.1549, 262.5191, 611.6137, 0   
149.412476, 615.8027, 206.6639, 670.2615, 0   
76.656921 , 539.6046, 124.7553, 587.7030, 1   
36.305836 , 592.0643, 65.62977, 624.1810, 1   
395.175049, 675.8471, 470.5794, 660.4869, 1   
420.861542, 586.2000, 486.9969, 607.2430, 1   
491.506165, 532.0892, 514.0523, 563.6538, 1   
529.227356, 467.7867, 580.8933, 529.2273, 1   
589.271606, 407.7424, 645.1267, 459.4084, 1   
628.370239, 576.7042, 699.5855, 611.6137, 0   
590.668030, 633.9557, 642.3339, 694.0000, 0   
542.610779, 706.4461, 558.5513, 673.0543, 1   
766.611694, 607.4245, 837.8269, 575.3078, 1   
828.052307, 670.2615, 882.5110, 626.9738, 1   
1010.97784, 474.7686, 1029.130, 427.2917, 1   
1002.59960, 356.0764, 1023.545, 332.3380, 1   
1110.12072, 483.1468, 1153.408, 431.4808, 1   
1228.81286, 607.4245, 1270.704, 543.1911, 1   
1330.74853, 533.4165, 1334.732, 616.2615, 0   
1213.45275, 703.7746, 1259.533, 689.8108, 0   
1003.99597, 643.7304, 1078.004, 670.2615, 0   


filename=: 151.jpg,  aircraft number=: 21 
x-pos         , y-pos         , x-pos         , y-pos         , direction
58.619999 , 284.0815, 60.12307, 323.1615, 0   
122.881287, 430.0845, 150.8088, 430.0845, 0   
178.736420, 430.0845, 208.0603, 425.8953, 0   
238.989227, 335.1861, 235.9879, 273.6901, 1   
419.358459, 269.0507, 419.3584, 345.7077, 0   
617.764587, 336.6892, 617.7645, 258.5292, 1   
703.440002, 314.1430, 703.7746, 276.4829, 1   
297.428558, 499.9034, 298.8249, 536.2092, 1   
357.732300, 544.1138, 356.0764, 506.8853, 0   
360.265594, 583.6860, 360.7384, 644.8200, 0   
480.354126, 633.9557, 480.3541, 599.0462, 1   
601.839050, 578.1005, 603.2354, 628.3702, 0   
867.275391, 730.4953, 868.7784, 768.0723, 0   
906.355408, 759.0538, 906.3554, 730.4953, 1   
949.537231, 730.3058, 949.5372, 765.2152, 0   
989.024597, 757.5507, 990.5277, 730.4953, 1   
1114.30981, 730.3058, 1115.283, 766.5692, 0   
1199.45532, 757.5507, 1197.952, 725.9861, 1   
1237.19116, 754.0442, 1237.191, 724.7203, 1   
703.774658, 879.7183, 704.9430, 921.3861, 0   
5.585513  , 569.7223, 9.774648, 495.7142, 0   


filename=: 152.jpg,  aircraft number=: 72 
x-pos         , y-pos         , x-pos         , y-pos         , direction
97.746483 , 343.5090, 135.4487, 343.5090, 1   
180.132797, 332.3380, 222.0241, 332.3380, 0   
94.953720 , 386.7967, 132.6559, 385.4003, 1   
96.350098 , 430.0845, 135.4487, 428.6881, 1   
177.340042, 389.5895, 217.8350, 389.5895, 0   
258.329987, 361.6619, 261.1227, 393.7786, 1   
96.350098 , 642.3339, 134.0523, 642.3339, 1   
93.190765 , 601.2307, 132.6559, 599.0462, 1   
99.203079 , 512.5492, 132.6559, 513.8671, 1   
182.925552, 502.6961, 219.2313, 502.6961, 0   
181.529175, 452.4265, 219.2313, 451.0301, 0   
181.529175, 552.9658, 223.4205, 554.3621, 0   
182.925552, 601.8390, 217.8350, 601.8390, 0   
181.529175, 643.7304, 219.2313, 643.7304, 0   
181.529175, 685.6217, 220.9523, 685.4030, 0   
304.410461, 508.2817, 337.9235, 508.2817, 1   
390.799988, 551.6292, 429.8800, 551.6292, 0   
301.617706, 555.7585, 332.3380, 555.7585, 1   
395.175049, 600.4426, 428.6881, 600.4426, 0   
428.688141, 642.3339, 393.7786, 642.3339, 1   
529.227356, 681.4326, 527.8309, 709.3601, 0   
508.281708, 628.3702, 543.1911, 628.3702, 1   
502.696167, 557.1549, 540.3983, 557.1549, 1   
581.690735, 402.8246, 615.8027, 402.1569, 0   
592.064392, 552.9658, 626.9738, 552.9658, 0   
586.478882, 451.0301, 626.7830, 452.4261, 0   
593.460754, 640.9376, 634.2984, 640.3107, 0   
610.249207, 668.8692, 610.2492, 710.9553, 0   
565.533203, 749.8551, 606.0281, 749.8551, 1   
568.325989, 675.8471, 566.9295, 709.3601, 0   
738.684082, 808.5030, 765.2152, 807.1066, 0   
889.492981, 917.4205, 914.6277, 916.0241, 0   
1125.48083, 673.0543, 1125.480, 713.5493, 0   
1161.78674, 749.8551, 1191.110, 748.4587, 1   
1177.14685, 675.8471, 1178.543, 706.5673, 0   
1228.81286, 710.7565, 1230.209, 671.6579, 1   
852.244629, 694.4215, 885.3123, 671.8753, 1   
932.780701, 700.9818, 964.8974, 677.2434, 0   
802.643066, 677.8876, 775.5877, 646.3230, 1   
834.207703, 658.3477, 856.7538, 637.3046, 1   
875.529175, 610.2172, 903.4567, 589.2716, 0   
850.394348, 573.9114, 878.3219, 552.9658, 0   
853.187134, 516.6599, 825.2595, 536.2092, 1   
811.295776, 562.7404, 776.3863, 587.8752, 0   
741.016907, 500.5245, 781.9718, 505.4889, 1   
643.730408, 290.4466, 658.3477, 330.6769, 1   
735.891357, 291.8430, 763.8189, 314.1851, 1   
748.458740, 346.3018, 791.7464, 344.9054, 1   
754.044250, 386.7967, 794.5392, 384.0040, 1   
801.140015, 290.0938, 805.6492, 326.1676, 1   
847.735352, 324.6646, 844.7292, 285.5846, 0   
724.720337, 208.0603, 754.0442, 208.0603, 0   
787.557373, 256.9335, 819.6740, 256.9335, 1   
1111.51709, 206.6639, 1150.615, 205.2676, 0   
882.511047, 321.1669, 897.8712, 287.6539, 0   
834.207703, 401.3215, 854.5834, 365.8511, 1   
842.016113, 439.8591, 860.1690, 467.7867, 0   
892.285706, 459.4084, 920.2132, 441.2555, 1   
917.420532, 492.9215, 943.9517, 473.3722, 1   
939.762573, 411.9315, 970.4829, 390.9859, 0   
936.969849, 527.8309, 966.2937, 508.2817, 1   
960.708252, 561.3440, 987.2394, 540.3983, 1   
134.052307, 471.9758, 96.35009, 471.9758, 0   
